relative_path,status,category,size_bytes,note
.env.example,active_scaffold,misc,228,Active environment template for optional Hugging Face and W&B credentials plus reproducibility defaults.
archive/legacy_generated/pre_2026_03_04_rebuild/Dataset/output/oss_refs/lingua/src/main/resources/language-models/yo/fivegrams.json,archived_historical,json,240097,Archived third-party or reference-source material from the pre-2026-03-04 rebuild; not part of the active execution path.
archive/legacy_generated/pre_2026_03_04_rebuild/Dataset/output/oss_refs/lingua/src/main/resources/language-models/yo/quadrigrams.json,archived_historical,json,208221,Archived third-party or reference-source material from the pre-2026-03-04 rebuild; not part of the active execution path.
archive/legacy_generated/pre_2026_03_04_rebuild/Dataset/output/oss_refs/lingua/src/main/resources/language-models/yo/trigrams.json,archived_historical,json,115216,Archived third-party or reference-source material from the pre-2026-03-04 rebuild; not part of the active execution path.
archive/legacy_generated/pre_2026_03_04_rebuild/Dataset/output/oss_refs/lingua/src/main/resources/language-models/yo/unigrams.json,archived_historical,json,1247,Archived third-party or reference-source material from the pre-2026-03-04 rebuild; not part of the active execution path.
archive/legacy_generated/pre_2026_03_04_rebuild/Dataset/output/oss_refs/lingua/src/main/resources/language-models/zh/unigrams.json,archived_historical,json,81102,Archived third-party or reference-source material from the pre-2026-03-04 rebuild; not part of the active execution path.
archive/legacy_generated/pre_2026_03_04_rebuild/Dataset/output/oss_refs/lingua/src/main/resources/language-models/zu/bigrams.json,archived_historical,json,11687,Archived third-party or reference-source material from the pre-2026-03-04 rebuild; not part of the active execution path.
archive/legacy_generated/pre_2026_03_04_rebuild/Dataset/output/oss_refs/lingua/src/main/resources/language-models/zu/fivegrams.json,archived_historical,json,927545,Archived third-party or reference-source material from the pre-2026-03-04 rebuild; not part of the active execution path.
archive/legacy_generated/pre_2026_03_04_rebuild/Dataset/output/oss_refs/lingua/src/main/resources/language-models/zu/quadrigrams.json,archived_historical,json,419124,Archived third-party or reference-source material from the pre-2026-03-04 rebuild; not part of the active execution path.
archive/legacy_generated/pre_2026_03_04_rebuild/Dataset/output/oss_refs/lingua/src/main/resources/language-models/zu/trigrams.json,archived_historical,json,106141,Archived third-party or reference-source material from the pre-2026-03-04 rebuild; not part of the active execution path.
archive/legacy_generated/pre_2026_03_04_rebuild/Dataset/output/oss_refs/lingua/src/main/resources/language-models/zu/unigrams.json,archived_historical,json,676,Archived third-party or reference-source material from the pre-2026-03-04 rebuild; not part of the active execution path.
archive/legacy_generated/pre_2026_03_04_rebuild/Dataset/output/oss_refs/lingua/src/test/kotlin/com/github/pemistahl/lingua/api/io/LanguageModelFilesWriterTest.kt,archived_historical,misc,10461,Archived third-party or reference-source material from the pre-2026-03-04 rebuild; not part of the active execution path.
archive/legacy_generated/pre_2026_03_04_rebuild/Dataset/output/oss_refs/lingua/src/test/kotlin/com/github/pemistahl/lingua/api/io/TestDataFilesWriterTest.kt,archived_historical,misc,9911,Archived third-party or reference-source material from the pre-2026-03-04 rebuild; not part of the active execution path.
archive/legacy_generated/pre_2026_03_04_rebuild/Dataset/output/oss_refs/lingua/src/test/kotlin/com/github/pemistahl/lingua/api/LanguageDetectorBuilderTest.kt,archived_historical,misc,12857,Archived third-party or reference-source material from the pre-2026-03-04 rebuild; not part of the active execution path.
archive/legacy_generated/pre_2026_03_04_rebuild/Dataset/output/oss_refs/lingua/src/test/kotlin/com/github/pemistahl/lingua/api/LanguageDetectorTest.kt,archived_historical,misc,39352,Archived third-party or reference-source material from the pre-2026-03-04 rebuild; not part of the active execution path.
archive/legacy_generated/pre_2026_03_04_rebuild/Dataset/output/oss_refs/lingua/src/test/kotlin/com/github/pemistahl/lingua/api/LanguageTest.kt,archived_historical,misc,13987,Archived third-party or reference-source material from the pre-2026-03-04 rebuild; not part of the active execution path.
archive/legacy_generated/pre_2026_03_04_rebuild/Dataset/output/oss_refs/lingua/src/test/kotlin/com/github/pemistahl/lingua/internal/FractionTest.kt,archived_historical,misc,5425,Archived third-party or reference-source material from the pre-2026-03-04 rebuild; not part of the active execution path.
archive/legacy_generated/pre_2026_03_04_rebuild/Dataset/output/oss_refs/lingua/src/test/kotlin/com/github/pemistahl/lingua/internal/NgramTest.kt,archived_historical,misc,5480,Archived third-party or reference-source material from the pre-2026-03-04 rebuild; not part of the active execution path.
archive/legacy_generated/pre_2026_03_04_rebuild/Dataset/output/oss_refs/lingua/src/test/kotlin/com/github/pemistahl/lingua/internal/TestDataLanguageModelTest.kt,archived_historical,misc,4337,Archived third-party or reference-source material from the pre-2026-03-04 rebuild; not part of the active execution path.
archive/legacy_generated/pre_2026_03_04_rebuild/Dataset/output/oss_refs/lingua/src/test/kotlin/com/github/pemistahl/lingua/internal/TrainingDataLanguageModelTest.kt,archived_historical,misc,14342,Archived third-party or reference-source material from the pre-2026-03-04 rebuild; not part of the active execution path.
archive/legacy_generated/pre_2026_03_04_rebuild/Dataset/output/oss_refs/lingua/src/test/resources/junit-platform.properties,archived_historical,misc,684,Archived third-party or reference-source material from the pre-2026-03-04 rebuild; not part of the active execution path.
archive/legacy_generated/pre_2026_03_04_rebuild/Dataset/output/oss_refs/presidio/.devcontainer/presidio-analyzer/devcontainer.json,archived_historical,json,670,Archived third-party or reference-source material from the pre-2026-03-04 rebuild; not part of the active execution path.
archive/legacy_generated/pre_2026_03_04_rebuild/Dataset/output/oss_refs/presidio/.devcontainer/presidio-analyzer-transformers/devcontainer.json,archived_historical,json,827,Archived third-party or reference-source material from the pre-2026-03-04 rebuild; not part of the active execution path.
archive/legacy_generated/pre_2026_03_04_rebuild/Dataset/output/oss_refs/presidio/.devcontainer/presidio-anonymizer/devcontainer.json,archived_historical,json,634,Archived third-party or reference-source material from the pre-2026-03-04 rebuild; not part of the active execution path.
archive/legacy_generated/pre_2026_03_04_rebuild/Dataset/output/oss_refs/presidio/.devcontainer/presidio-image-redactor/devcontainer.json,archived_historical,json,650,Archived third-party or reference-source material from the pre-2026-03-04 rebuild; not part of the active execution path.
archive/legacy_generated/pre_2026_03_04_rebuild/Dataset/output/oss_refs/presidio/.env,archived_historical,misc,43,Archived third-party or reference-source material from the pre-2026-03-04 rebuild; not part of the active execution path.
archive/legacy_generated/pre_2026_03_04_rebuild/Dataset/output/oss_refs/presidio/.github/CODEOWNERS,archived_historical,misc,163,Archived third-party or reference-source material from the pre-2026-03-04 rebuild; not part of the active execution path.
archive/legacy_generated/pre_2026_03_04_rebuild/Dataset/output/oss_refs/presidio/.github/copilot-instructions.md,archived_historical,doc,13980,Archived third-party or reference-source material from the pre-2026-03-04 rebuild; not part of the active execution path.
archive/legacy_generated/pre_2026_03_04_rebuild/Dataset/output/oss_refs/presidio/.github/dependabot.yml,archived_historical,yaml,2113,Archived third-party or reference-source material from the pre-2026-03-04 rebuild; not part of the active execution path.
archive/legacy_generated/pre_2026_03_04_rebuild/Dataset/output/oss_refs/presidio/.github/github-repo-stats.yml,archived_historical,yaml,606,Archived third-party or reference-source material from the pre-2026-03-04 rebuild; not part of the active execution path.
archive/legacy_generated/pre_2026_03_04_rebuild/Dataset/output/oss_refs/presidio/.github/ISSUE_TEMPLATE/bug_report.md,archived_historical,doc,562,Archived third-party or reference-source material from the pre-2026-03-04 rebuild; not part of the active execution path.
archive/legacy_generated/pre_2026_03_04_rebuild/Dataset/output/oss_refs/presidio/.github/ISSUE_TEMPLATE/feature-request.md,archived_historical,doc,615,Archived third-party or reference-source material from the pre-2026-03-04 rebuild; not part of the active execution path.
archive/legacy_generated/pre_2026_03_04_rebuild/Dataset/output/oss_refs/presidio/.github/ISSUE_TEMPLATE/general-questions.md,archived_historical,doc,161,Archived third-party or reference-source material from the pre-2026-03-04 rebuild; not part of the active execution path.
archive/legacy_generated/pre_2026_03_04_rebuild/Dataset/output/oss_refs/presidio/.github/pipelines/requirements-build.txt,archived_historical,text,842,Archived third-party or reference-source material from the pre-2026-03-04 rebuild; not part of the active execution path.
archive/legacy_generated/pre_2026_03_04_rebuild/Dataset/output/oss_refs/presidio/.github/pipelines/requirements-ruff.txt,archived_historical,text,1789,Archived third-party or reference-source material from the pre-2026-03-04 rebuild; not part of the active execution path.
archive/legacy_generated/pre_2026_03_04_rebuild/Dataset/output/oss_refs/presidio/.github/PULL_REQUEST_TEMPLATE.md,archived_historical,doc,416,Archived third-party or reference-source material from the pre-2026-03-04 rebuild; not part of the active execution path.
archive/legacy_generated/pre_2026_03_04_rebuild/Dataset/output/oss_refs/presidio/.github/workflows/ci.yml,archived_historical,yaml,15958,Archived third-party or reference-source material from the pre-2026-03-04 rebuild; not part of the active execution path.
archive/legacy_generated/pre_2026_03_04_rebuild/Dataset/output/oss_refs/presidio/.github/workflows/codeql-analysis.yml,archived_historical,yaml,4933,Archived third-party or reference-source material from the pre-2026-03-04 rebuild; not part of the active execution path.
